place,fy,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,proposed,appropriated,revised,released,actual,audited,exec_vs_voted,exec_vs_revised,baseline_stage,current_stage,scope_confidence,is_transfer,currency,source_tier,doc_locator,programme_line
COG,2025,cst,Comptes spéciaux du trésor,14,Fonds pour l'opérationnalisation de la fonction bancaire du Trésor public,,,,,"Titres 3, 4 et 5 — biens et services, transferts, investissement",,2810000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,"Journal officiel de la République du Congo, édition spéciale n° 15-2024 du 31 décembre 2024, Article dix-neuvième, compte n° 14",Fonds pour l'opérationnalisation de la fonction bancaire du Trésor public
COG,2025,cst,Comptes spéciaux du trésor,18,Urbanisation des systèmes d'information de gestion des finances publiques,,,,,"Titres 3, 4 et 5 — biens et services, transferts, investissement",,3500000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,"Journal officiel de la République du Congo, édition spéciale n° 15-2024 du 31 décembre 2024, Article dix-neuvième, compte n° 18",Urbanisation des systèmes d'information de gestion des finances publiques
COG,2026,45,"Code 45 — Postes, télécommunications et économie numérique",,"Ministère des postes, des télécommunications et de l'économie numérique",118,"Poste, télécommunication et économie numérique",,,,30079589283,30139589283,,,,,,,appropriated,appropriated,partial,false,XAF,budget-document,"JO édition spéciale n° 3-2026, Article trente-quatrième, Code 45 programme 118, p. 20","Poste, télécommunication et économie numérique"
COG,2026,cst,Comptes spéciaux du trésor,4,Fonds pour l'accès et le service universel des communications électroniques,,,,,"Titres 3, 4 et 5 — biens et services, transferts, investissement",,1000000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,"Journal officiel de la République du Congo, édition spéciale n° 3-2026 du 5 janvier 2026, Article quarante-deuxième, compte n° 4",Fonds pour l'accès et le service universel des communications électroniques
COG,2026,cst,Comptes spéciaux du trésor,8,Fonds pour l'opérationnalisation de la fonction bancaire du Trésor public,,,,,"Titres 3, 4 et 5 — biens et services, transferts, investissement",,5968000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,"Journal officiel de la République du Congo, édition spéciale n° 3-2026 du 5 janvier 2026, Article quarante-deuxième, compte n° 8",Fonds pour l'opérationnalisation de la fonction bancaire du Trésor public
COG,2026,cst,Comptes spéciaux du trésor,10,Urbanisation des systèmes d'information de gestion des finances publiques,,,,,"Titres 3, 4 et 5 — biens et services, transferts, investissement",,3500000000,,,,,,,appropriated,appropriated,whole,false,XAF,budget-document,"Journal officiel de la République du Congo, édition spéciale n° 3-2026 du 5 janvier 2026, Article quarante-deuxième, compte n° 10",Urbanisation des systèmes d'information de gestion des finances publiques
COM,2024,09,"Ministère des Postes, des Télécommunications et de l'Économie Numérique",,"Ministère des Postes, des Télécommunications et de l'Économie Numérique",,,,,"Dépenses courantes (salaires, biens et services, transferts) — capital nil",,194457800,682681240,,183586075,,94.41,26.89,appropriated,actual,partial,false,KMF,budget-document,"Loi n°23-019/AU portant loi de finances de l'année 2024, adoptée 27-11-2023, `Article 11` *Répartition Administrative des Crédits*, ligne « Ministère des Postes », p. 6 sur 13 ; capital `Article 7`, p. 4","Ministère des Postes, des Télécommunications et de l'Économie Numérique"
COM,2024,31,"Ministère 31 — Finances et budget, dépenses communes",9998,Service 9998 (dépenses communes),9998,,6153,Site Web et Consommation Internet,6153 — Site Web et Consommation Internet (biens et services),,,15000000,,,,,,revised,revised,whole,false,KMF,budget-document,"*Recueil des arrêtés ministériels et conjoints, exercice 2024*, arrêté `N°24-0__/MFBSB/CAB` (Moroni, novembre 2024) *portant virement de crédits de la nature 6153 (Site Web et Consommation Internet) du service 9998 … à la nature 6135 du service 9998 (Frais de Gardiennage)*, `Article 1er` table, PDF p. 104",Site Web et Consommation Internet
COM,2025,06,"Ministère de la Justice, des Affaires Islamiques et de la Fonction Publique",0615,Direction de l'État Civil et Casier Judiciaire,0615,,,,"Biens et service 3 000 000 — no salaire, no transfert, no investissement (COFOG 0160)",,3000000,2000000,,,,,,appropriated,revised,unclear,false,KMF,budget-document,"Décret N°24-186/PR du 19 décembre 2024 promulguant la Loi N°24-016/AU du 02 décembre 2024 portant Loi de Finances 2025, `ANNEXE VI — CLASSIFICATION PAR MINISTÈRE ET ÉCONOMIQUE`, colonnes `LFR 2024` / `LFA 2025`, PDF p. 52 (interne « Page 35 ») — service `06 0615`, PDF p. 34 (interne « Page 17 ») ; revised stage from Décret N°26-003/PR du 16 janvier 2026 promulguant la Loi N°25-020/AU du 26 décembre 2025 portant Loi de Finances 2026, `CLASSIFICATION PAR MINISTERE ET ECONOMIQUE`, colonnes `LFR 2025` / `LFA 2026`",Direction de l'État Civil et Casier Judiciaire
COM,2025,08,"Ministère des Finances, du Budget et du Secteur Bancaire",0825,Direction Générale de l'informatique,0825,,,,"Salaire 6 128 000 ; Biens et service 3 000 000 ; no transfert, no investissement (COFOG 0133)",,9128000,0,,,,,,appropriated,revised,whole,false,KMF,budget-document,"Décret N°24-186/PR du 19 décembre 2024 promulguant la Loi N°24-016/AU du 02 décembre 2024 portant Loi de Finances 2025, `ANNEXE VI — CLASSIFICATION PAR MINISTÈRE ET ÉCONOMIQUE`, colonnes `LFR 2024` / `LFA 2025`, PDF p. 52 (interne « Page 35 ») — service `08 0825`, PDF p. 50 (interne « Page 33 ») ; revised stage from Décret N°26-003/PR du 16 janvier 2026 promulguant la Loi N°25-020/AU du 26 décembre 2025 portant Loi de Finances 2026, `CLASSIFICATION PAR MINISTERE ET ECONOMIQUE`, colonnes `LFR 2025` / `LFA 2026`",Direction Générale de l'informatique
COM,2025,09,"Ministère des Postes, des Télécommunications et de l'Économie Numérique",0901,Cabinet Postes et Télécommunications,0901,,,,Salaire 22 307 058 ; Biens et service 17 800 000 ; Investissement 0 (COFOG 0459),,40107058,27664200,,,,,,appropriated,revised,partial,false,KMF,budget-document,"Décret N°24-186/PR du 19 décembre 2024 promulguant la Loi N°24-016/AU du 02 décembre 2024 portant Loi de Finances 2025, `ANNEXE VI — CLASSIFICATION PAR MINISTÈRE ET ÉCONOMIQUE`, colonnes `LFR 2024` / `LFA 2025`, PDF p. 52 (interne « Page 35 ») ; revised stage from Décret N°26-003/PR du 16 janvier 2026 promulguant la Loi N°25-020/AU du 26 décembre 2025 portant Loi de Finances 2026, `CLASSIFICATION PAR MINISTERE ET ECONOMIQUE`, colonnes `LFR 2025` / `LFA 2026`",Cabinet Postes et Télécommunications
COM,2025,09,"Ministère des Postes, des Télécommunications et de l'Économie Numérique",0902,Secrétariat Général,0902,,,,Salaire 10 592 244 ; Biens et service 5 600 000 ; Investissement 0 (COFOG 0459),,16192244,17546005,,,,,,appropriated,revised,partial,false,KMF,budget-document,"Décret N°24-186/PR du 19 décembre 2024 promulguant la Loi N°24-016/AU du 02 décembre 2024 portant Loi de Finances 2025, `ANNEXE VI — CLASSIFICATION PAR MINISTÈRE ET ÉCONOMIQUE`, colonnes `LFR 2024` / `LFA 2025`, PDF p. 52 (interne « Page 35 ») ; revised stage from Décret N°26-003/PR du 16 janvier 2026 promulguant la Loi N°25-020/AU du 26 décembre 2025 portant Loi de Finances 2026, `CLASSIFICATION PAR MINISTERE ET ECONOMIQUE`, colonnes `LFR 2025` / `LFA 2026`",Secrétariat Général
COM,2025,09,"Ministère des Postes, des Télécommunications et de l'Économie Numérique",0904,Direction Générale des Postes et Télécommunications,0904,,,,"Salaire, Biens et service et Transfert (COFOG 0460) ; Investissement nil",,56016514,55127440,,,,,,appropriated,revised,partial,false,KMF,budget-document,"Décret N°24-186/PR du 19 décembre 2024 promulguant la Loi N°24-016/AU du 02 décembre 2024 portant Loi de Finances 2025, `ANNEXE VI — CLASSIFICATION PAR MINISTÈRE ET ÉCONOMIQUE`, colonnes `LFR 2024` / `LFA 2025`, PDF p. 52 (interne « Page 35 ») ; revised stage from Décret N°26-003/PR du 16 janvier 2026 promulguant la Loi N°25-020/AU du 26 décembre 2025 portant Loi de Finances 2026, `CLASSIFICATION PAR MINISTERE ET ECONOMIQUE`, colonnes `LFR 2025` / `LFA 2026`",Direction Générale des Postes et Télécommunications
COM,2025,09,"Ministère des Postes, des Télécommunications et de l'Économie Numérique",0905,chambre du Numérique,0905,,,,"Transfert 73 000 000 — no salaire, no biens et service, no investissement (COFOG 0133)",,73000000,73000000,,,,,,appropriated,revised,whole,false,KMF,budget-document,"Décret N°24-186/PR du 19 décembre 2024 promulguant la Loi N°24-016/AU du 02 décembre 2024 portant Loi de Finances 2025, `ANNEXE VI — CLASSIFICATION PAR MINISTÈRE ET ÉCONOMIQUE`, colonnes `LFR 2024` / `LFA 2025`, PDF p. 52 (interne « Page 35 ») ; revised stage from Décret N°26-003/PR du 16 janvier 2026 promulguant la Loi N°25-020/AU du 26 décembre 2025 portant Loi de Finances 2026, `CLASSIFICATION PAR MINISTERE ET ECONOMIQUE`, colonnes `LFR 2025` / `LFA 2026`",chambre du Numérique
COM,2026,06,"Ministère de la Justice, des Affaires Islamiques et de la Fonction Publique",0615,Direction de l'État Civil et Casier Judiciaire,0615,,,,"Biens et service 4 000 000 — no salaire, no transfert, no investissement (COFOG 0160)",,4000000,,,,,,,appropriated,appropriated,unclear,false,KMF,budget-document,"Décret N°26-003/PR du 16 janvier 2026 promulguant la Loi N°25-020/AU du 26 décembre 2025 portant Loi de Finances 2026, `CLASSIFICATION PAR MINISTERE ET ECONOMIQUE`, colonnes `LFR 2025` / `LFA 2026` — service `06 0615`, PDF p. 48",Direction de l'État Civil et Casier Judiciaire
COM,2026,08,"Ministère des Finances, du Budget et du Secteur Bancaire",0825,Direction Générale de Système d'Information et de Communication,0825,,,,Salaire 6 128 000 ; Biens et service 201 000 000 ; Investissement 70 000 000 (COFOG 0133),,277128000,,,,,,,appropriated,appropriated,whole,false,KMF,budget-document,"Décret N°26-003/PR du 16 janvier 2026 promulguant la Loi N°25-020/AU du 26 décembre 2025 portant Loi de Finances 2026, `CLASSIFICATION PAR MINISTERE ET ECONOMIQUE`, colonnes `LFR 2025` / `LFA 2026` — service `08 0825`, PDF p. 84 (interne « Page 46 »)",Direction Générale de Système d'Information et de Communication
COM,2026,09,"Ministère des Postes, des Télécommunications et de l'Économie Numérique",0901,Cabinet Postes et Télécommunications,0901,,,,Salaire 22 307 058 ; Biens et service 17 800 000 ; Investissement 0 (COFOG 0459),,40107058,,,,,,,appropriated,appropriated,partial,false,KMF,budget-document,"Décret N°26-003/PR du 16 janvier 2026 promulguant la Loi N°25-020/AU du 26 décembre 2025 portant Loi de Finances 2026, `CLASSIFICATION PAR MINISTERE ET ECONOMIQUE`, colonnes `LFR 2025` / `LFA 2026` — service `09 0901`, PDF p. 87 (interne « Page 49 »)",Cabinet Postes et Télécommunications
COM,2026,09,"Ministère des Postes, des Télécommunications et de l'Économie Numérique",0902,Secrétariat Général,0902,,,,Salaire 58 401 360 ; Biens et service 5 600 000 ; Investissement 50 000 000 (COFOG 0459),,114001360,,,,,,,appropriated,appropriated,partial,false,KMF,budget-document,"Décret N°26-003/PR du 16 janvier 2026 promulguant la Loi N°25-020/AU du 26 décembre 2025 portant Loi de Finances 2026, `CLASSIFICATION PAR MINISTERE ET ECONOMIQUE`, colonnes `LFR 2025` / `LFA 2026` — service `09 0902`, PDF p. 87 (interne « Page 49 ») ; capital corroborated at `Article 7`, ligne « Ministère des postes et télécommunication », 50 000 000 (ÉTAT), no bailleurs",Secrétariat Général
COM,2026,09,"Ministère des Postes, des Télécommunications et de l'Économie Numérique",0904,Direction Générale des Postes et Télécommunications,0904,,,,Salaire 4 196 514 ; Biens et service 1 820 000 ; Transfert 50 000 000 ; Investissement nil (COFOG 0460),,56016514,,,,,,,appropriated,appropriated,partial,false,KMF,budget-document,"Décret N°26-003/PR du 16 janvier 2026 promulguant la Loi N°25-020/AU du 26 décembre 2025 portant Loi de Finances 2026, `CLASSIFICATION PAR MINISTERE ET ECONOMIQUE`, colonnes `LFR 2025` / `LFA 2026` — service `09 0904`, PDF p. 88 (interne « Page 50 »)",Direction Générale des Postes et Télécommunications
COM,2026,09,"Ministère des Postes, des Télécommunications et de l'Économie Numérique",0910,chambre du Numérique,0910,,,,"Transfert 50 000 000 — no salaire, no biens et service, no investissement (COFOG 0133)",,50000000,,,,,,,appropriated,appropriated,whole,false,KMF,budget-document,"Décret N°26-003/PR du 16 janvier 2026 promulguant la Loi N°25-020/AU du 26 décembre 2025 portant Loi de Finances 2026, `CLASSIFICATION PAR MINISTERE ET ECONOMIQUE`, colonnes `LFR 2025` / `LFA 2026` — service `09 0910`, PDF p. 88 (interne « Page 50 »)",chambre du Numérique
CPV,2024,01.01.02,"OSOB - Assembleia Nacional, Orçamento Privativo",,Comissão Nacional de Protecção de Dados (CNPD),,OUTRAS DESP. CORRENTES - ORGÃOS EXTERNOS,,,Outras despesas correntes,,35255451,,,,,,,appropriated,appropriated,whole,false,CVE,budget-document,"Resolução n.º 135/X/2023 (Orçamento Privativo da Assembleia Nacional), published with Lei n.º 35/X/2023 at BO I Serie n.º 134 p.2816, heading `OUTRAS DESP. CORRENTES-ORGÃOS EXTERNOS`: `CNPD (Comissão Nacional de Protecção de Dados) 35.255.451`, `Dotação inscrita no Orçamento do Estado 35.255.451`, `Receita Próprias 0`",OUTRAS DESP. CORRENTES - ORGÃOS EXTERNOS
CPV,2024,,"Pilar Economia (classificação por programa, Mapa VII)",,Ministério da Economia Digital (vote 01.03.02) principally; the programme is cross-vote,,CABO VERDE PLATAFORMA DIGITAL E DA INOVAÇÃO,,,,,568184541,568184541,,368518763,,64.9,64.9,appropriated,actual,whole,false,CVE,budget-document,"Lei n.º 35/X/2023, BO I Serie n.º 134 de 31-12-2023, `Mapa VII - Despesa por Programa e Tipo de Financiamento` (PDF p.109); outturn at `Conta Geral do Estado 2024`, `Mapa VII` (PDF pp.179-180)",CABO VERDE PLATAFORMA DIGITAL E DA INOVAÇÃO
CPV,2024,,"Receitas consignadas e respectivas contrapartidas em despesas (anexo informativo, LEO art. 36 h))",,Fundo de Serviço Universal e Desenvolvimento da Sociedade de Informação (FUSI),10,Fundo de Serviço Universal e Desenvolvimento da Sociedade de Informação (FUSI),,,,122073633,,,,,,,,proposed,proposed,whole,true,CVE,budget-document,"Anexo Informativo do OE 2024, receitas consignadas table, item 10 `Contribuição das Operadoras de Comunicações e Taxa de Espetro Radioelétrico` -> `Fundo de Serviço Universal e Desenvolvimento da Sociedade de Informação (FUSI)` 122,073,633, PDF p.63",Fundo de Serviço Universal e Desenvolvimento da Sociedade de Informação (FUSI)
CPV,2024,,"Pilar Soberania (classificação por programa, Mapa VII)",,Ministério da Modernização do Estado e da Administracao Publica (vote 01.03.10) principally; the programme is cross-vote,,MODERNIZAÇÃO DO ESTADO E DA ADMINISTRAÇÃO PÚBLICA,,,,,501082068,441976813,,370003967,,73.8,83.7,appropriated,actual,partial,false,CVE,budget-document,"Lei n.º 35/X/2023, `Mapa VII` (PDF p.109); outturn at `Conta Geral do Estado 2024`, `Mapa VII` (PDF pp.179-180)",MODERNIZAÇÃO DO ESTADO E DA ADMINISTRAÇÃO PÚBLICA
CPV,2024,,"NOSi, E.P.E. - Plano de Atividades e Orçamento 2024",,"NOSi, E.P.E. (Núcleo Operacional da Sociedade de Informação)",,Protocolos,,,,,333345000,,,455964000,,136.8,,appropriated,actual,whole,true,CVE,budget-document,"NOSi, E.P.E., `Plano de Atividades e Orçamento 2024`, section 5.1 `Previsão de Prestação de Serviços`, p.14, line `Protocolos`",Protocolos
CPV,2024,,"Pilar Economia (classificação por programa, Mapa VII)",,Instituto Nacional de Estatística and the national statistical system; the programme is cross-vote,,PROGRAMA SISTEMA DE INFORMAÇÃO PARA O DESENVOLVIMENTO SUSTENTÁVEL,,,,,253112171,253112171,,243405114,,96.2,96.2,appropriated,actual,partial,false,CVE,budget-document,"Lei n.º 35/X/2023, `Mapa VII` (PDF p.109); outturn at `Conta Geral do Estado 2024`, `Mapa VII` (PDF pp.179-180)",PROGRAMA SISTEMA DE INFORMAÇÃO PARA O DESENVOLVIMENTO SUSTENTÁVEL
CPV,2024,,"Receitas consignadas e respectivas contrapartidas em despesas (anexo informativo, LEO art. 36 h))",,Ministério da Justiça - Sistema Nacional de Identificação e Autenticação Civil (SNIAC),9,Sistema Nacional de Identificação Civil - SNIAC,9.2,Cartão Nacional de Identificação - CNI,,109383546,,,,,,,,proposed,proposed,whole,false,CVE,budget-document,"Anexo Informativo do OE 2024, `RECEITAS / DESPESAS` (receitas consignadas e respectivas contrapartidas), item 9 `Taxa pela emissao e substituicao dos documentos de identificacao civil` -> `Sistema Nacional de Identificação Civil - SNIAC` 306,516,802, sub-line 9.2, PDF pp.63-64",Sistema Nacional de Identificação Civil - SNIAC — Cartão Nacional de Identificação - CNI
CPV,2024,,"Receitas consignadas e respectivas contrapartidas em despesas (anexo informativo, LEO art. 36 h))",,Ministério da Justiça - Sistema Nacional de Identificação e Autenticação Civil (SNIAC),9,Sistema Nacional de Identificação Civil - SNIAC,9.4,Funcionamento do SNIAC,,33108344,,,,,,,,proposed,proposed,whole,false,CVE,budget-document,"Anexo Informativo do OE 2024, `RECEITAS / DESPESAS` (receitas consignadas e respectivas contrapartidas), item 9 `Taxa pela emissao e substituicao dos documentos de identificacao civil` -> `Sistema Nacional de Identificação Civil - SNIAC` 306,516,802, sub-line 9.4, PDF pp.63-64",Sistema Nacional de Identificação Civil - SNIAC — Funcionamento do SNIAC
CPV,2024,,"Receitas consignadas e respectivas contrapartidas em despesas (anexo informativo, LEO art. 36 h))",,Ministério da Justiça - Sistema Nacional de Identificação e Autenticação Civil (SNIAC),9,Sistema Nacional de Identificação Civil - SNIAC,9.1,Passaporte Eletrónico - PEC,,141524912,,,,,,,,proposed,proposed,whole,false,CVE,budget-document,"Anexo Informativo do OE 2024, `RECEITAS / DESPESAS` (receitas consignadas e respectivas contrapartidas), item 9 `Taxa pela emissao e substituicao dos documentos de identificacao civil` -> `Sistema Nacional de Identificação Civil - SNIAC` 306,516,802, sub-line 9.1, PDF pp.63-64",Sistema Nacional de Identificação Civil - SNIAC — Passaporte Eletrónico - PEC
CPV,2024,,"Receitas consignadas e respectivas contrapartidas em despesas (anexo informativo, LEO art. 36 h))",,Ministério da Justiça - Sistema Nacional de Identificação e Autenticação Civil (SNIAC),9,Sistema Nacional de Identificação Civil - SNIAC,9.3,Título de Residência de Estrangeiros - TRE,,22500000,,,,,,,,proposed,proposed,whole,false,CVE,budget-document,"Anexo Informativo do OE 2024, `RECEITAS / DESPESAS` (receitas consignadas e respectivas contrapartidas), item 9 `Taxa pela emissao e substituicao dos documentos de identificacao civil` -> `Sistema Nacional de Identificação Civil - SNIAC` 306,516,802, sub-line 9.3, PDF pp.63-64",Sistema Nacional de Identificação Civil - SNIAC — Título de Residência de Estrangeiros - TRE
CPV,2025,01.01.02,"OSOB - Assembleia Nacional, Orçamento Privativo",,Comissão Nacional de Protecção de Dados (CNPD),,OUTRAS DESP. CORRENTES - ORGÃOS EXTERNOS,,,Outras despesas correntes,,36313115,,,,,,,appropriated,appropriated,whole,false,CVE,budget-document,"Resolução n.º 160/X/2024 (Orçamento Privativo da Assembleia Nacional), published with Lei n.º 45/X/2024 at BO I Serie n.º 125 Suplemento, heading `OUTRAS DESP. CORRENTES-ORGÃOS EXTERNOS`: `CNPD (Comissão Nacional de Protecção de Dados) 36.313.115`, `Dotação inscrita no Orçamento do Estado 36.313.115`, `Receita Próprias 0`",OUTRAS DESP. CORRENTES - ORGÃOS EXTERNOS
CPV,2025,,"Pilar Economia (classificação por programa, Mapa VII)",,Ministério da Economia Digital (vote 01.03.02) principally; the programme is cross-vote,,CABO VERDE PLATAFORMA DIGITAL E DA INOVAÇÃO,,,,,597668565,797668565,,593300771,,99.3,74.4,appropriated,actual,whole,false,CVE,budget-document,"Lei n.º 45/X/2024, BO I Serie n.º 125 Suplemento de 30-12-2024, `Mapa VII` (BO p.98); outturn at `Mapas_Contas_4o_Trim_2025_Site.xlsx`, sheet `Mapa VII_ Despesas por Programa`, row 16",CABO VERDE PLATAFORMA DIGITAL E DA INOVAÇÃO
CPV,2025,,"Receitas consignadas e respectivas contrapartidas em despesas (anexo do OE, LEO art. 36 h))",,Fundo de Serviço Universal e Desenvolvimento da Sociedade de Informação (FUSI),10,Fundo de Serviço Universal e Desenvolvimento da Sociedade de Informação (FUSI),,,,,122073633,,,,,,,appropriated,appropriated,whole,true,CVE,budget-document,"Lei n.º 45/X/2024, receitas consignadas table, item 10 `Contribuição das Operadoras de Comunicações e Taxa de Espetro Radioelétrico` -> `Fundo de Serviço Universal e Desenvolvimento da Sociedade de Informação (FUSI)` 122,073,633",Fundo de Serviço Universal e Desenvolvimento da Sociedade de Informação (FUSI)
CPV,2025,,"Pilar Soberania (classificação por programa, Mapa VII)",,Ministério da Modernização do Estado e da Administracao Publica (vote 01.03.11) principally; the programme is cross-vote,,MODERNIZAÇÃO DO ESTADO E DA ADMINISTRAÇÃO PÚBLICA,,,,,5434369323,5675075865,,5504660634,,101.3,97.0,appropriated,actual,partial,false,CVE,budget-document,"Lei n.º 45/X/2024, `Mapa VII` (BO p.98); outturn at `Mapas_Contas_4o_Trim_2025_Site.xlsx`, sheet `Mapa VII_ Despesas por Programa`, row 40",MODERNIZAÇÃO DO ESTADO E DA ADMINISTRAÇÃO PÚBLICA
CPV,2025,,"NOSi, E.P.E. - Plano de Atividades e Orçamento 2025",,"NOSi, E.P.E. (Núcleo Operacional da Sociedade de Informação)",,Protocolos,,,,,333345000,,,,,,,appropriated,appropriated,whole,true,CVE,budget-document,"NOSi, E.P.E., `Plano de Atividades e Orçamento 2025`, section 5.1 `Previsão de Prestação de Serviços`, p.17, line `Protocolos`",Protocolos
CPV,2025,,"Pilar Economia (classificação por programa, Mapa VII)",,Instituto Nacional de Estatística and the national statistical system; the programme is cross-vote,,PROGRAMA SISTEMA DE INFORMAÇÃO PARA O DESENVOLVIMENTO SUSTENTÁVEL,,,,,302771454,302771454,,268893217,,88.8,88.8,appropriated,actual,partial,false,CVE,budget-document,"Lei n.º 45/X/2024, `Mapa VII` (BO p.98); outturn at `Mapas_Contas_4o_Trim_2025_Site.xlsx`, sheet `Mapa VII_ Despesas por Programa`, row 26",PROGRAMA SISTEMA DE INFORMAÇÃO PARA O DESENVOLVIMENTO SUSTENTÁVEL
CPV,2025,,"Receitas consignadas e respectivas contrapartidas em despesas (anexo do OE, LEO art. 36 h))",,Ministério da Justiça - Sistema Nacional de Identificação e Autenticação Civil (SNIAC),9,Sistema Nacional de Identificação Civil - SNIAC,9.2,Cartão Nacional de Identificação - CNI,,,109383546,,,,,,,appropriated,appropriated,whole,false,CVE,budget-document,"Lei n.º 45/X/2024, receitas consignadas e respectivas contrapartidas em despesas, item 9 `Taxa pela emissao e substituicao dos documentos de identificacao civil` -> `Sistema Nacional de Identificação Civil - SNIAC` 306,516,802, sub-line 9.2; the same table appears in the tabled `Anexo Informativo do OE 2025`",Sistema Nacional de Identificação Civil - SNIAC — Cartão Nacional de Identificação - CNI
CPV,2025,,"Receitas consignadas e respectivas contrapartidas em despesas (anexo do OE, LEO art. 36 h))",,Ministério da Justiça - Sistema Nacional de Identificação e Autenticação Civil (SNIAC),9,Sistema Nacional de Identificação Civil - SNIAC,9.4,Funcionamento do SNIAC,,,33108344,,,,,,,appropriated,appropriated,whole,false,CVE,budget-document,"Lei n.º 45/X/2024, receitas consignadas e respectivas contrapartidas em despesas, item 9 `Taxa pela emissao e substituicao dos documentos de identificacao civil` -> `Sistema Nacional de Identificação Civil - SNIAC` 306,516,802, sub-line 9.4; the same table appears in the tabled `Anexo Informativo do OE 2025`",Sistema Nacional de Identificação Civil - SNIAC — Funcionamento do SNIAC
CPV,2025,,"Receitas consignadas e respectivas contrapartidas em despesas (anexo do OE, LEO art. 36 h))",,Ministério da Justiça - Sistema Nacional de Identificação e Autenticação Civil (SNIAC),9,Sistema Nacional de Identificação Civil - SNIAC,9.1,Passaporte Eletrónico - PEC,,,141524912,,,,,,,appropriated,appropriated,whole,false,CVE,budget-document,"Lei n.º 45/X/2024, receitas consignadas e respectivas contrapartidas em despesas, item 9 `Taxa pela emissao e substituicao dos documentos de identificacao civil` -> `Sistema Nacional de Identificação Civil - SNIAC` 306,516,802, sub-line 9.1; the same table appears in the tabled `Anexo Informativo do OE 2025`",Sistema Nacional de Identificação Civil - SNIAC — Passaporte Eletrónico - PEC
CPV,2025,,"Receitas consignadas e respectivas contrapartidas em despesas (anexo do OE, LEO art. 36 h))",,Ministério da Justiça - Sistema Nacional de Identificação e Autenticação Civil (SNIAC),9,Sistema Nacional de Identificação Civil - SNIAC,9.3,Título de Residência de Estrangeiros - TRE,,,22500000,,,,,,,appropriated,appropriated,whole,false,CVE,budget-document,"Lei n.º 45/X/2024, receitas consignadas e respectivas contrapartidas em despesas, item 9 `Taxa pela emissao e substituicao dos documentos de identificacao civil` -> `Sistema Nacional de Identificação Civil - SNIAC` 306,516,802, sub-line 9.3; the same table appears in the tabled `Anexo Informativo do OE 2025`",Sistema Nacional de Identificação Civil - SNIAC — Título de Residência de Estrangeiros - TRE
CPV,2026,,Funcao Serviços Publicos Gerais (narrativa da lei),,not named in the law's narrative,,Ciber Segurança (unidade orçamental),,,,,20000000,,,,,,,appropriated,appropriated,whole,false,CVE,budget-document,"Lei n.º 69/X/2025, narrativa, BO p.126: *""inscricoes de unidade orçamental: 'Ciber Segurança' com 20 milhoes de CVE""*, under the function `Serviços Publicos Gerais`",Ciber Segurança (unidade orçamental)
CPV,2026,,"Pilar Economia (classificação por programa, Mapa VII)",,Ministério da Economia Digital (vote 01.03.02) principally; the programme is cross-vote,,CABO VERDE PLATAFORMA DIGITAL E DA INOVAÇÃO,,,,,476994724,521994724,,,,,,appropriated,revised,whole,false,CVE,budget-document,"Lei n.º 69/X/2025, BO I Serie n.º 133, 1.o Suplemento, de 31-12-2025, `Mapa VII` (PDF p.250); reprogrammed position at `Mapas_Contas_1o_Trim_2026_Site.xlsx`, sheet `Mapa VII_ Despesas por Programa`, row 16",CABO VERDE PLATAFORMA DIGITAL E DA INOVAÇÃO
CPV,2026,,"Receitas consignadas e respectivas contrapartidas em despesas (LEO art. 36 h)), seccao 4 da lei",,Fundo de Serviço Universal e Desenvolvimento da Sociedade de Informação (FUSI),10,Fundo de Serviço Universal e Desenvolvimento da Sociedade de Informação (FUSI),,,,,122073633,,,,,,,appropriated,appropriated,whole,true,CVE,budget-document,"Lei n.º 69/X/2025, BO p.137, seccao 4, item 10 `Contribuição das Operadoras de Comunicações e Taxa de Espetro Radioelétrico` -> `Fundo de Serviço Universal e Desenvolvimento da Sociedade de Informação (FUSI)` 122,073,633",Fundo de Serviço Universal e Desenvolvimento da Sociedade de Informação (FUSI)
CPV,2026,,"Pilar Soberania (classificação por programa, Mapa VII)",,Ministério da Modernização do Estado e da Administracao Publica (vote 01.03.11) principally; the programme is cross-vote,,MODERNIZAÇÃO DO ESTADO E DA ADMINISTRAÇÃO PÚBLICA,,,,,976042125,976042125,,,,,,appropriated,revised,partial,false,CVE,budget-document,"Lei n.º 69/X/2025, `Mapa VII` (PDF p.250); reprogrammed position at `Mapas_Contas_1o_Trim_2026_Site.xlsx`, sheet `Mapa VII_ Despesas por Programa`, row 40 — companion page 2025-12-31-cpv-lei-69-x-2025-orcamento-do-estado-2026-source",MODERNIZAÇÃO DO ESTADO E DA ADMINISTRAÇÃO PÚBLICA
