deal_id,place,state_level,spending_tier_name,fiscal_year_label,fy_start,fy_end,fy_calendar,budget_version,supplementary_basis,admin_head_code,admin_head,spending_entity_code,spending_entity,programme_code,programme,sub_programme_code,sub_programme,econ_class,admin_head_basis,programme_basis,programme_level,line_name,purpose,primary_subject,scope_confidence,scope_basis,finance_origin,funding_source,is_transfer,transfer_to,currency,amount_scale,proposed,appropriated,revised,released,actual,audited,baseline_stage,current_stage,exec_vs_voted,exec_vs_revised,source_tier,doc_type,doc_locator,source_slug,extracted,origin_record,notes
mwi-2026-341-070-020-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,341,Vote 341 - Malawi Police Service,070,PMS G Diviaion,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,Management and Support Services - Information and Communication Technology (PMS G Diviaion),"Running costs of the ICT unit at this cost centre, booked under management and support services.",dpi.govtech,partial,"A ministry's own ICT unit printed as its own sub-programme: it runs the body's systems alongside desktop support and equipment, and the estimates do not separate them.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,10245799,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 341, cost centre 070- PMS G Diviaion, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2026-27 Estimate, PDF p. 99",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 10,245,799. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-341-072-020-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,341,Vote 341 - Malawi Police Service,072,Bangwe Police Station,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,Management and Support Services - Information and Communication Technology (Bangwe Police Station),"Running costs of the ICT unit at this cost centre, booked under management and support services.",dpi.govtech,partial,"A ministry's own ICT unit printed as its own sub-programme: it runs the body's systems alongside desktop support and equipment, and the estimates do not separate them.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,17260999,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 341, cost centre 072-Bangwe Police Station, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2026-27 Estimate, PDF p. 100",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 17,260,999. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-341-058-020-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,341,Vote 341 - Malawi Police Service,058,Central West Regional Police Headquarters,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,"Management and Support Services - Information and Communication Technology (Central West Regional Police Headquarters, cost centre 058)","Running costs of the ICT unit at this cost centre, booked under management and support services.",dpi.govtech,partial,"A ministry's own ICT unit printed as its own sub-programme: it runs the body's systems alongside desktop support and equipment, and the estimates do not separate them.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,10393000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 341, cost centre 058 - Central West Regional Police Headquarters, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2026-27 Estimate, PDF p. 101",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 10,393,000. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-341-001-18400,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,341,Vote 341 - Malawi Police Service,001,Headquarters,18400,Migration of Police Communication System from Analogue to Digital Platform,,,,printed,printed,project,Migration of Police Communication System from Analogue to Digital Platform,Development spending to move police radio communications from analogue to a digital platform.,infra.connect,whole,Project titled Migration of Police Communication System from Analogue to Digital Platform.,domestic-state,domestic-revenue,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,3000000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Capital Details, Vote 341, cost centre 001- Headquarters, programme 020-Management and Support Services, project 18400 - Migration of Police Communication System from Analogue to Digital Platform, row Total, column 2026-27 Estimate, PDF p. 103",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 3,000,000,000. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Origin: the 2026/2027 Financial Statement's Annex 3 lists this project under Development Part 2, the domestically financed budget. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-341-001-15930,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,341,Vote 341 - Malawi Police Service,001,Headquarters,15930,Computerization of Fingerprint Bureau,,,,printed,printed,project,Computerization of Fingerprint Bureau,Development spending to automate the police fingerprint bureau with a computerised fingerprint identification system.,dpi.id,whole,Project titled Computerization of Fingerprint Bureau; the PSIP describes an automated fingerprint identification system.,domestic-state,domestic-revenue,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,200000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Capital Details, Vote 341, cost centre 001- Headquarters, programme 172-Public Safety and Security Services, project 15930 - Computerization of Fingerprint Bureau, row Total, column 2026-27 Estimate, PDF p. 103",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 200,000,000. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Origin: the 2026/2027 Financial Statement's Annex 3 lists this project under Development Part 2, the domestically financed budget. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-342-001-020-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,342,Vote 342 - Malawi Prison Service,001,Headquarters,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,Management and Support Services - Information and Communication Technology,"Running costs of the ICT unit at this cost centre, booked under management and support services.",dpi.govtech,partial,"A ministry's own ICT unit printed as its own sub-programme: it runs the body's systems alongside desktop support and equipment, and the estimates do not separate them.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,159387507,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 342, cost centre 001- Headquarters, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2026-27 Estimate, PDF p. 106",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 159,387,507. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-342-003-020-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,342,Vote 342 - Malawi Prison Service,003,Northern Region Headquarters,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,Management and Support Services - Information and Communication Technology (Northern Region Headquarters),"Running costs of the ICT unit at this cost centre, booked under management and support services.",dpi.govtech,partial,"A ministry's own ICT unit printed as its own sub-programme: it runs the body's systems alongside desktop support and equipment, and the estimates do not separate them.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,2790000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 342, cost centre 003- Northern Region Headquarters, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2026-27 Estimate, PDF p. 108",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 2,790,000. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-342-007-020-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,342,Vote 342 - Malawi Prison Service,007,Prison Training School,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,Management and Support Services - Information and Communication Technology (Prison Training School),"Running costs of the ICT unit at this cost centre, booked under management and support services.",dpi.govtech,partial,"A ministry's own ICT unit printed as its own sub-programme: it runs the body's systems alongside desktop support and equipment, and the estimates do not separate them.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,16790017,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 342, cost centre 007- Prison Training School, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2026-27 Estimate, PDF p. 111",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 16,790,017. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-343-001-020-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,343,Vote 343 - Immigration Department,001,Immigration Department Headquarters,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,Management and Support Services - Information and Communication Technology (Immigration Department Headquarters),"Running costs of the ICT unit at this cost centre, booked under management and support services.",dpi.govtech,partial,"A ministry's own ICT unit printed as its own sub-programme: it runs the body's systems alongside desktop support and equipment, and the estimates do not separate them.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,90000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 343, cost centre 001- Immigration Department Headquarters, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2026-27 Estimate, PDF p. 133",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 90,000,000. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-343-001-362-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,343,Vote 343 - Immigration Department,001,Immigration Department Headquarters,362,Immigration,1,Issuance of Permits and Travel Documents,,printed,printed,programme,Immigration - Issuance of Permits and Travel Documents (Immigration Department Headquarters),"Issuing passports, permits and other travel documents at the Immigration Department.",dpi.id,partial,"Travel-document issuance is credential issuance, in the identity frame, but the line also carries permits and counter services and the document gives no split.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,1159872594,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 343, cost centre 001- Immigration Department Headquarters, programme 362-Immigration, sub-programme 1-Issuance of Permits and Travel Documents, row Total, column 2026-27 Estimate, PDF p. 133",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 1,159,872,594. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-343-002-020-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,343,Vote 343 - Immigration Department,002,Regional Immigration Office (South),020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,Management and Support Services - Information and Communication Technology (Regional Immigration Office (South)),"Running costs of the ICT unit at this cost centre, booked under management and support services.",dpi.govtech,partial,"A ministry's own ICT unit printed as its own sub-programme: it runs the body's systems alongside desktop support and equipment, and the estimates do not separate them.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,43600000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 343, cost centre 002- Regional Immigration Office (South), programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2026-27 Estimate, PDF p. 134",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 43,600,000. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-343-002-362-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,343,Vote 343 - Immigration Department,002,Regional Immigration Office (South),362,Immigration,1,Issuance of Permits and Travel Documents,,printed,printed,programme,Immigration - Issuance of Permits and Travel Documents (Regional Immigration Office (South)),"Issuing passports, permits and other travel documents at the Immigration Department.",dpi.id,partial,"Travel-document issuance is credential issuance, in the identity frame, but the line also carries permits and counter services and the document gives no split.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,58760000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 343, cost centre 002- Regional Immigration Office (South), programme 362-Immigration, sub-programme 1-Issuance of Permits and Travel Documents, row Total, column 2026-27 Estimate, PDF p. 134",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 58,760,000. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-343-003-362-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,343,Vote 343 - Immigration Department,003,Regional Immigration Office (Centra,362,Immigration,1,Issuance of Permits and Travel Documents,,printed,printed,programme,Immigration - Issuance of Permits and Travel Documents (Regional Immigration Office (Centra),"Issuing passports, permits and other travel documents at the Immigration Department.",dpi.id,partial,"Travel-document issuance is credential issuance, in the identity frame, but the line also carries permits and counter services and the document gives no split.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,59000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 343, cost centre 003- Regional Immigration Office (Centra, programme 362-Immigration, sub-programme 1-Issuance of Permits and Travel Documents, row Total, column 2026-27 Estimate, PDF p. 135",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 59,000,000. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-343-004-020-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,343,Vote 343 - Immigration Department,004,Regional Immigration Office (North),020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,Management and Support Services - Information and Communication Technology (Regional Immigration Office (North)),"Running costs of the ICT unit at this cost centre, booked under management and support services.",dpi.govtech,partial,"A ministry's own ICT unit printed as its own sub-programme: it runs the body's systems alongside desktop support and equipment, and the estimates do not separate them.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,8000000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 343, cost centre 004- Regional Immigration Office (North), programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2026-27 Estimate, PDF p. 135",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 8,000,000. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-343-004-362-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,343,Vote 343 - Immigration Department,004,Regional Immigration Office (North),362,Immigration,1,Issuance of Permits and Travel Documents,,printed,printed,programme,Immigration - Issuance of Permits and Travel Documents (Regional Immigration Office (North)),"Issuing passports, permits and other travel documents at the Immigration Department.",dpi.id,partial,"Travel-document issuance is credential issuance, in the identity frame, but the line also carries permits and counter services and the document gives no split.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,38940000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 343, cost centre 004- Regional Immigration Office (North), programme 362-Immigration, sub-programme 1-Issuance of Permits and Travel Documents, row Total, column 2026-27 Estimate, PDF p. 136",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 38,940,000. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-343-005-362-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,343,Vote 343 - Immigration Department,005,Regional Immigration Office (East),362,Immigration,1,Issuance of Permits and Travel Documents,,printed,printed,programme,Immigration - Issuance of Permits and Travel Documents (Regional Immigration Office (East)),"Issuing passports, permits and other travel documents at the Immigration Department.",dpi.id,partial,"Travel-document issuance is credential issuance, in the identity frame, but the line also carries permits and counter services and the document gives no split.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,26500000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 343, cost centre 005- Regional Immigration Office (East), programme 362-Immigration, sub-programme 1-Issuance of Permits and Travel Documents, row Total, column 2026-27 Estimate, PDF p. 136",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 26,500,000. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-344-001-020-7,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,344,Vote 344 - National Registration Bureau,001,Headquarters,020,Management and Support Services,7,Administration,,printed,printed,programme,Management and Support Services - Administration,Part of the National Registration Bureau's appropriation; the bureau runs the national identity register and civil registration.,dpi.id,whole,"Single-mandate identity body: its whole vote is the national registration and identification function, held at the finest grain printed.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,1924592883,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 344, cost centre 001- Headquarters, programme 020-Management and Support Services, sub-programme 7-Administration, row Total, column 2026-27 Estimate, PDF p. 151",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 1,924,592,883. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-344-001-020-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,344,Vote 344 - National Registration Bureau,001,Headquarters,020,Management and Support Services,1,Information and Communication Technology,,printed,printed,programme,Management and Support Services - Information and Communication Technology,Part of the National Registration Bureau's appropriation; the bureau runs the national identity register and civil registration.,dpi.id,whole,"Single-mandate identity body: its whole vote is the national registration and identification function, held at the finest grain printed.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,5306446389,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 344, cost centre 001- Headquarters, programme 020-Management and Support Services, sub-programme 1-Information and Communication Technology, row Total, column 2026-27 Estimate, PDF p. 151",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 5,306,446,389. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-344-001-020-2,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,344,Vote 344 - National Registration Bureau,001,Headquarters,020,Management and Support Services,2,"Planning, Monitoring and Evaluation",,printed,printed,programme,"Management and Support Services - Planning, Monitoring and Evaluation",Part of the National Registration Bureau's appropriation; the bureau runs the national identity register and civil registration.,dpi.id,whole,"Single-mandate identity body: its whole vote is the national registration and identification function, held at the finest grain printed.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,168238000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 344, cost centre 001- Headquarters, programme 020-Management and Support Services, sub-programme 2-Planning, Monitoring and Evaluation, row Total, column 2026-27 Estimate, PDF p. 151",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 168,238,000. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-344-001-020-9,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,344,Vote 344 - National Registration Bureau,001,Headquarters,020,Management and Support Services,9,Human Resource Management,,printed,printed,programme,Management and Support Services - Human Resource Management,Part of the National Registration Bureau's appropriation; the bureau runs the national identity register and civil registration.,dpi.id,whole,"Single-mandate identity body: its whole vote is the national registration and identification function, held at the finest grain printed.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,3478255282,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 344, cost centre 001- Headquarters, programme 020-Management and Support Services, sub-programme 9-Human Resource Management, row Total, column 2026-27 Estimate, PDF p. 151",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 3,478,255,282. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-344-001-020-8,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,344,Vote 344 - National Registration Bureau,001,Headquarters,020,Management and Support Services,8,Financial Management and Audit Services,,printed,printed,programme,Management and Support Services - Financial Management and Audit Services,Part of the National Registration Bureau's appropriation; the bureau runs the national identity register and civil registration.,dpi.id,whole,"Single-mandate identity body: its whole vote is the national registration and identification function, held at the finest grain printed.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,233300000,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 344, cost centre 001- Headquarters, programme 020-Management and Support Services, sub-programme 8-Financial Management and Audit Services, row Total, column 2026-27 Estimate, PDF p. 151",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 233,300,000. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
mwi-2026-344-001-399-1,MWI,national,,2026/2027,2026-04-01,2027-03-31,gregorian,original,,344,Vote 344 - National Registration Bureau,001,Headquarters,399,National Registration and Identification,1,Identity Management,,printed,printed,programme,National Registration and Identification - Identity Management,Part of the National Registration Bureau's appropriation; the bureau runs the national identity register and civil registration.,dpi.id,whole,"Single-mandate identity body: its whole vote is the national registration and identification function, held at the finest grain printed.",domestic-state,unstated,false,,MWK,full kwacha as printed; the Detailed Estimates tables carry no scale factor,,12581096800,,,,,appropriated,appropriated,,,budget-document,budget-estimates,"Approved Estimates of Expenditure on Recurrent and Capital Budget for the Financial Year 2026/2027, Detailed Estimates Vol. 3 (Votes 320-560), Recurrent Details, Vote 344, cost centre 001- Headquarters, programme 399-National Registration and Identification, sub-programme 1-Identity Management, row Total, column 2026-27 Estimate, PDF p. 151",2026-06-01-mwi-approved-detailed-estimates-2026-27-vol-3-companion,2026-09-25,,"Cross-foot: the items printed under the line sum to its total, 12,581,096,800. Appropriated: the year's Approved Estimates volume; the Appropriation Act itself is not held. Funding source unstated: the recurrent estimates print no financing split. The publisher's copy of the volume matches OSINT's artefact by md5 (companion page and artefact index)."
