iso3,indicator_id,dataset,value,unit,year,release
DJI,population,wdi-population,1.16872e+06,persons,2024,2026-07-13
DJI,population,wdi-population,1.18408e+06,persons,2025,2026-07-13
DZA,population,wdi-population,3.61882e+07,persons,2010,2026-07-13
DZA,population,wdi-population,3.69034e+07,persons,2011,2026-07-13
DZA,population,wdi-population,3.76462e+07,persons,2012,2026-07-13
DZA,population,wdi-population,3.84142e+07,persons,2013,2026-07-13
DZA,population,wdi-population,3.9205e+07,persons,2014,2026-07-13
DZA,population,wdi-population,4.00195e+07,persons,2015,2026-07-13
DZA,population,wdi-population,4.08507e+07,persons,2016,2026-07-13
DZA,population,wdi-population,4.16893e+07,persons,2017,2026-07-13
DZA,population,wdi-population,4.2505e+07,persons,2018,2026-07-13
DZA,population,wdi-population,4.32945e+07,persons,2019,2026-07-13
DZA,population,wdi-population,4.40421e+07,persons,2020,2026-07-13
DZA,population,wdi-population,4.47611e+07,persons,2021,2026-07-13
DZA,population,wdi-population,4.54774e+07,persons,2022,2026-07-13
DZA,population,wdi-population,4.61642e+07,persons,2023,2026-07-13
DZA,population,wdi-population,4.68143e+07,persons,2024,2026-07-13
DZA,population,wdi-population,4.74353e+07,persons,2025,2026-07-13
EGY,population,wdi-population,8.91961e+07,persons,2010,2026-07-13
EGY,population,wdi-population,9.10931e+07,persons,2011,2026-07-13
EGY,population,wdi-population,9.3161e+07,persons,2012,2026-07-13
EGY,population,wdi-population,9.53336e+07,persons,2013,2026-07-13
EGY,population,wdi-population,9.75287e+07,persons,2014,2026-07-13
EGY,population,wdi-population,9.95973e+07,persons,2015,2026-07-13
EGY,population,wdi-population,1.01645e+08,persons,2016,2026-07-13
EGY,population,wdi-population,1.03696e+08,persons,2017,2026-07-13
EGY,population,wdi-population,1.05682e+08,persons,2018,2026-07-13
EGY,population,wdi-population,1.07553e+08,persons,2019,2026-07-13
EGY,population,wdi-population,1.09315e+08,persons,2020,2026-07-13
EGY,population,wdi-population,1.10957e+08,persons,2021,2026-07-13
EGY,population,wdi-population,1.12618e+08,persons,2022,2026-07-13
EGY,population,wdi-population,1.14536e+08,persons,2023,2026-07-13
EGY,population,wdi-population,1.16538e+08,persons,2024,2026-07-13
EGY,population,wdi-population,1.18366e+08,persons,2025,2026-07-13
ERI,population,wdi-population,2.94519e+06,persons,2010,2026-07-13
ERI,population,wdi-population,2.99848e+06,persons,2011,2026-07-13
ERI,population,wdi-population,3.03699e+06,persons,2012,2026-07-13
ERI,population,wdi-population,3.07436e+06,persons,2013,2026-07-13
ERI,population,wdi-population,3.09517e+06,persons,2014,2026-07-13
ERI,population,wdi-population,3.10555e+06,persons,2015,2026-07-13
ERI,population,wdi-population,3.1247e+06,persons,2016,2026-07-13
ERI,population,wdi-population,3.15035e+06,persons,2017,2026-07-13
ERI,population,wdi-population,3.19276e+06,persons,2018,2026-07-13
ERI,population,wdi-population,3.24019e+06,persons,2019,2026-07-13
ERI,population,wdi-population,3.29127e+06,persons,2020,2026-07-13
ERI,population,wdi-population,3.35018e+06,persons,2021,2026-07-13
ERI,population,wdi-population,3.40945e+06,persons,2022,2026-07-13
ERI,population,wdi-population,3.47039e+06,persons,2023,2026-07-13
ERI,population,wdi-population,3.5356e+06,persons,2024,2026-07-13
ERI,population,wdi-population,3.607e+06,persons,2025,2026-07-13
ETH,population,wdi-population,9.05385e+07,persons,2010,2026-07-13
ETH,population,wdi-population,9.315e+07,persons,2011,2026-07-13
ETH,population,wdi-population,9.57988e+07,persons,2012,2026-07-13
ETH,population,wdi-population,9.84388e+07,persons,2013,2026-07-13
ETH,population,wdi-population,1.01116e+08,persons,2014,2026-07-13
ETH,population,wdi-population,1.03867e+08,persons,2015,2026-07-13
ETH,population,wdi-population,1.06718e+08,persons,2016,2026-07-13
ETH,population,wdi-population,1.09666e+08,persons,2017,2026-07-13
ETH,population,wdi-population,1.12664e+08,persons,2018,2026-07-13
ETH,population,wdi-population,1.15737e+08,persons,2019,2026-07-13
ETH,population,wdi-population,1.18918e+08,persons,2020,2026-07-13
ETH,population,wdi-population,1.22139e+08,persons,2021,2026-07-13
ETH,population,wdi-population,1.25384e+08,persons,2022,2026-07-13
ETH,population,wdi-population,1.28692e+08,persons,2023,2026-07-13
ETH,population,wdi-population,1.3206e+08,persons,2024,2026-07-13
ETH,population,wdi-population,1.35472e+08,persons,2025,2026-07-13
GAB,population,wdi-population,1.71988e+06,persons,2010,2026-07-13
GAB,population,wdi-population,1.78198e+06,persons,2011,2026-07-13
GAB,population,wdi-population,1.84689e+06,persons,2012,2026-07-13
GAB,population,wdi-population,1.91306e+06,persons,2013,2026-07-13
GAB,population,wdi-population,1.9784e+06,persons,2014,2026-07-13
GAB,population,wdi-population,2.04099e+06,persons,2015,2026-07-13
GAB,population,wdi-population,2.10031e+06,persons,2016,2026-07-13
GAB,population,wdi-population,2.1569e+06,persons,2017,2026-07-13
GAB,population,wdi-population,2.21232e+06,persons,2018,2026-07-13
GAB,population,wdi-population,2.26771e+06,persons,2019,2026-07-13
GAB,population,wdi-population,2.32254e+06,persons,2020,2026-07-13
GAB,population,wdi-population,2.37672e+06,persons,2021,2026-07-13
GAB,population,wdi-population,2.43075e+06,persons,2022,2026-07-13
GAB,population,wdi-population,2.48479e+06,persons,2023,2026-07-13
GAB,population,wdi-population,2.53895e+06,persons,2024,2026-07-13
GAB,population,wdi-population,2.59313e+06,persons,2025,2026-07-13
GHA,population,wdi-population,2.5475e+07,persons,2010,2026-07-13
GHA,population,wdi-population,2.60951e+07,persons,2011,2026-07-13
GHA,population,wdi-population,2.67343e+07,persons,2012,2026-07-13
GHA,population,wdi-population,2.73862e+07,persons,2013,2026-07-13
GHA,population,wdi-population,2.80416e+07,persons,2014,2026-07-13
GHA,population,wdi-population,2.86961e+07,persons,2015,2026-07-13
GHA,population,wdi-population,2.93567e+07,persons,2016,2026-07-13
GHA,population,wdi-population,3.00084e+07,persons,2017,2026-07-13
GHA,population,wdi-population,3.06376e+07,persons,2018,2026-07-13
GHA,population,wdi-population,3.12589e+07,persons,2019,2026-07-13
GHA,population,wdi-population,3.18878e+07,persons,2020,2026-07-13
GHA,population,wdi-population,3.25187e+07,persons,2021,2026-07-13
GHA,population,wdi-population,3.31492e+07,persons,2022,2026-07-13
GHA,population,wdi-population,3.37879e+07,persons,2023,2026-07-13
GHA,population,wdi-population,3.44274e+07,persons,2024,2026-07-13
GHA,population,wdi-population,3.50643e+07,persons,2025,2026-07-13
GIN,population,wdi-population,1.03961e+07,persons,2010,2026-07-13
GIN,population,wdi-population,1.06568e+07,persons,2011,2026-07-13
GIN,population,wdi-population,1.09216e+07,persons,2012,2026-07-13
GIN,population,wdi-population,1.11919e+07,persons,2013,2026-07-13
GIN,population,wdi-population,1.14729e+07,persons,2014,2026-07-13
GIN,population,wdi-population,1.17671e+07,persons,2015,2026-07-13
GIN,population,wdi-population,1.2073e+07,persons,2016,2026-07-13
GIN,population,wdi-population,1.23857e+07,persons,2017,2026-07-13
GIN,population,wdi-population,1.27048e+07,persons,2018,2026-07-13
GIN,population,wdi-population,1.30343e+07,persons,2019,2026-07-13
GIN,population,wdi-population,1.33712e+07,persons,2020,2026-07-13
GIN,population,wdi-population,1.37105e+07,persons,2021,2026-07-13
GIN,population,wdi-population,1.40551e+07,persons,2022,2026-07-13
GIN,population,wdi-population,1.44055e+07,persons,2023,2026-07-13
GIN,population,wdi-population,1.47548e+07,persons,2024,2026-07-13
GIN,population,wdi-population,1.50997e+07,persons,2025,2026-07-13
GMB,population,wdi-population,1.92663e+06,persons,2010,2026-07-13
GMB,population,wdi-population,1.98378e+06,persons,2011,2026-07-13
GMB,population,wdi-population,2.04309e+06,persons,2012,2026-07-13
GMB,population,wdi-population,2.10382e+06,persons,2013,2026-07-13
GMB,population,wdi-population,2.16453e+06,persons,2014,2026-07-13
GMB,population,wdi-population,2.22453e+06,persons,2015,2026-07-13
GMB,population,wdi-population,2.28377e+06,persons,2016,2026-07-13
GMB,population,wdi-population,2.34219e+06,persons,2017,2026-07-13
GMB,population,wdi-population,2.39963e+06,persons,2018,2026-07-13
GMB,population,wdi-population,2.45684e+06,persons,2019,2026-07-13
GMB,population,wdi-population,2.51573e+06,persons,2020,2026-07-13
GMB,population,wdi-population,2.57601e+06,persons,2021,2026-07-13
GMB,population,wdi-population,2.63647e+06,persons,2022,2026-07-13
GMB,population,wdi-population,2.69784e+06,persons,2023,2026-07-13
GMB,population,wdi-population,2.75999e+06,persons,2024,2026-07-13
GMB,population,wdi-population,2.82209e+06,persons,2025,2026-07-13
GNB,population,wdi-population,1.56635e+06,persons,2010,2026-07-13
GNB,population,wdi-population,1.60808e+06,persons,2011,2026-07-13
GNB,population,wdi-population,1.65142e+06,persons,2012,2026-07-13
GNB,population,wdi-population,1.69597e+06,persons,2013,2026-07-13
GNB,population,wdi-population,1.74112e+06,persons,2014,2026-07-13
GNB,population,wdi-population,1.78646e+06,persons,2015,2026-07-13
GNB,population,wdi-population,1.83189e+06,persons,2016,2026-07-13
GNB,population,wdi-population,1.87707e+06,persons,2017,2026-07-13
GNB,population,wdi-population,1.92217e+06,persons,2018,2026-07-13
GNB,population,wdi-population,1.9677e+06,persons,2019,2026-07-13
GNB,population,wdi-population,2.01326e+06,persons,2020,2026-07-13
GNB,population,wdi-population,2.05884e+06,persons,2021,2026-07-13
GNB,population,wdi-population,2.10553e+06,persons,2022,2026-07-13
GNB,population,wdi-population,2.15334e+06,persons,2023,2026-07-13
GNB,population,wdi-population,2.20135e+06,persons,2024,2026-07-13
GNB,population,wdi-population,2.24952e+06,persons,2025,2026-07-13
GNQ,population,wdi-population,1.18908e+06,persons,2010,2026-07-13
GNQ,population,wdi-population,1.24184e+06,persons,2011,2026-07-13
GNQ,population,wdi-population,1.29348e+06,persons,2012,2026-07-13
GNQ,population,wdi-population,1.34622e+06,persons,2013,2026-07-13
GNQ,population,wdi-population,1.39983e+06,persons,2014,2026-07-13
GNQ,population,wdi-population,1.45392e+06,persons,2015,2026-07-13
GNQ,population,wdi-population,1.50819e+06,persons,2016,2026-07-13
GNQ,population,wdi-population,1.5624e+06,persons,2017,2026-07-13
GNQ,population,wdi-population,1.61642e+06,persons,2018,2026-07-13
GNQ,population,wdi-population,1.67018e+06,persons,2019,2026-07-13
GNQ,population,wdi-population,1.71647e+06,persons,2020,2026-07-13
GNQ,population,wdi-population,1.75879e+06,persons,2021,2026-07-13
GNQ,population,wdi-population,1.80354e+06,persons,2022,2026-07-13
GNQ,population,wdi-population,1.84755e+06,persons,2023,2026-07-13
GNQ,population,wdi-population,1.89252e+06,persons,2024,2026-07-13
GNQ,population,wdi-population,1.93843e+06,persons,2025,2026-07-13
KEN,population,wdi-population,4.15986e+07,persons,2010,2026-07-13
KEN,population,wdi-population,4.27585e+07,persons,2011,2026-07-13
KEN,population,wdi-population,4.38883e+07,persons,2012,2026-07-13
KEN,population,wdi-population,4.49868e+07,persons,2013,2026-07-13
KEN,population,wdi-population,4.60514e+07,persons,2014,2026-07-13
KEN,population,wdi-population,4.70885e+07,persons,2015,2026-07-13
KEN,population,wdi-population,4.81397e+07,persons,2016,2026-07-13
KEN,population,wdi-population,4.91978e+07,persons,2017,2026-07-13
KEN,population,wdi-population,5.02071e+07,persons,2018,2026-07-13
KEN,population,wdi-population,5.12028e+07,persons,2019,2026-07-13
KEN,population,wdi-population,5.22173e+07,persons,2020,2026-07-13
KEN,population,wdi-population,5.32192e+07,persons,2021,2026-07-13
KEN,population,wdi-population,5.42525e+07,persons,2022,2026-07-13
KEN,population,wdi-population,5.5339e+07,persons,2023,2026-07-13
KEN,population,wdi-population,5.64329e+07,persons,2024,2026-07-13
KEN,population,wdi-population,5.75325e+07,persons,2025,2026-07-13
LBR,population,wdi-population,4.05889e+06,persons,2010,2026-07-13
LBR,population,wdi-population,4.22118e+06,persons,2011,2026-07-13
LBR,population,wdi-population,4.37304e+06,persons,2012,2026-07-13
LBR,population,wdi-population,4.47024e+06,persons,2013,2026-07-13
LBR,population,wdi-population,4.56429e+06,persons,2014,2026-07-13
LBR,population,wdi-population,4.65943e+06,persons,2015,2026-07-13
LBR,population,wdi-population,4.75561e+06,persons,2016,2026-07-13
LBR,population,wdi-population,4.84892e+06,persons,2017,2026-07-13
LBR,population,wdi-population,4.94473e+06,persons,2018,2026-07-13
LBR,population,wdi-population,5.04372e+06,persons,2019,2026-07-13
LBR,population,wdi-population,5.14946e+06,persons,2020,2026-07-13
LBR,population,wdi-population,5.25932e+06,persons,2021,2026-07-13
LBR,population,wdi-population,5.37329e+06,persons,2022,2026-07-13
LBR,population,wdi-population,5.49303e+06,persons,2023,2026-07-13
LBR,population,wdi-population,5.61282e+06,persons,2024,2026-07-13
LBR,population,wdi-population,5.73121e+06,persons,2025,2026-07-13
LBY,population,wdi-population,6.49784e+06,persons,2010,2026-07-13
LBY,population,wdi-population,6.3432e+06,persons,2011,2026-07-13
LBY,population,wdi-population,6.17933e+06,persons,2012,2026-07-13
LBY,population,wdi-population,6.30463e+06,persons,2013,2026-07-13
LBY,population,wdi-population,6.42725e+06,persons,2014,2026-07-13
LBY,population,wdi-population,6.53182e+06,persons,2015,2026-07-13
LBY,population,wdi-population,6.63213e+06,persons,2016,2026-07-13
LBY,population,wdi-population,6.73877e+06,persons,2017,2026-07-13
LBY,population,wdi-population,6.84906e+06,persons,2018,2026-07-13
LBY,population,wdi-population,6.95103e+06,persons,2019,2026-07-13
LBY,population,wdi-population,7.0454e+06,persons,2020,2026-07-13
LBY,population,wdi-population,7.13518e+06,persons,2021,2026-07-13
LBY,population,wdi-population,7.2238e+06,persons,2022,2026-07-13
LBY,population,wdi-population,7.30566e+06,persons,2023,2026-07-13
LBY,population,wdi-population,7.38102e+06,persons,2024,2026-07-13
LBY,population,wdi-population,7.45856e+06,persons,2025,2026-07-13
LSO,population,wdi-population,1.99625e+06,persons,2010,2026-07-13
LSO,population,wdi-population,2.01401e+06,persons,2011,2026-07-13
LSO,population,wdi-population,2.03435e+06,persons,2012,2026-07-13
LSO,population,wdi-population,2.0565e+06,persons,2013,2026-07-13
LSO,population,wdi-population,2.08009e+06,persons,2014,2026-07-13
LSO,population,wdi-population,2.10461e+06,persons,2015,2026-07-13
LSO,population,wdi-population,2.13042e+06,persons,2016,2026-07-13
LSO,population,wdi-population,2.15711e+06,persons,2017,2026-07-13
LSO,population,wdi-population,2.1836e+06,persons,2018,2026-07-13
LSO,population,wdi-population,2.2094e+06,persons,2019,2026-07-13
LSO,population,wdi-population,2.23573e+06,persons,2020,2026-07-13
LSO,population,wdi-population,2.26154e+06,persons,2021,2026-07-13
LSO,population,wdi-population,2.28611e+06,persons,2022,2026-07-13
LSO,population,wdi-population,2.31147e+06,persons,2023,2026-07-13
LSO,population,wdi-population,2.33742e+06,persons,2024,2026-07-13
LSO,population,wdi-population,2.36332e+06,persons,2025,2026-07-13
MAR,population,wdi-population,3.2467e+07,persons,2010,2026-07-13
MAR,population,wdi-population,3.29126e+07,persons,2011,2026-07-13
MAR,population,wdi-population,3.33552e+07,persons,2012,2026-07-13
MAR,population,wdi-population,3.37876e+07,persons,2013,2026-07-13
MAR,population,wdi-population,3.42048e+07,persons,2014,2026-07-13
MAR,population,wdi-population,3.46076e+07,persons,2015,2026-07-13
MAR,population,wdi-population,3.50235e+07,persons,2016,2026-07-13
MAR,population,wdi-population,3.54464e+07,persons,2017,2026-07-13
MAR,population,wdi-population,3.58398e+07,persons,2018,2026-07-13
MAR,population,wdi-population,3.62109e+07,persons,2019,2026-07-13
MAR,population,wdi-population,3.65842e+07,persons,2020,2026-07-13
MAR,population,wdi-population,3.69544e+07,persons,2021,2026-07-13
MAR,population,wdi-population,3.73291e+07,persons,2022,2026-07-13
MAR,population,wdi-population,3.77125e+07,persons,2023,2026-07-13
MAR,population,wdi-population,3.80812e+07,persons,2024,2026-07-13
MAR,population,wdi-population,3.84308e+07,persons,2025,2026-07-13
MDG,population,wdi-population,2.21833e+07,persons,2010,2026-07-13
MDG,population,wdi-population,2.28223e+07,persons,2011,2026-07-13
MDG,population,wdi-population,2.34624e+07,persons,2012,2026-07-13
MDG,population,wdi-population,2.41093e+07,persons,2013,2026-07-13
MDG,population,wdi-population,2.47643e+07,persons,2014,2026-07-13
MDG,population,wdi-population,2.54267e+07,persons,2015,2026-07-13
MDG,population,wdi-population,2.61e+07,persons,2016,2026-07-13
MDG,population,wdi-population,2.67884e+07,persons,2017,2026-07-13
MDG,population,wdi-population,2.74949e+07,persons,2018,2026-07-13
MDG,population,wdi-population,2.82196e+07,persons,2019,2026-07-13
MDG,population,wdi-population,2.89536e+07,persons,2020,2026-07-13
MDG,population,wdi-population,2.96911e+07,persons,2021,2026-07-13
MDG,population,wdi-population,3.04373e+07,persons,2022,2026-07-13
MDG,population,wdi-population,3.11959e+07,persons,2023,2026-07-13
MDG,population,wdi-population,3.1965e+07,persons,2024,2026-07-13
MDG,population,wdi-population,3.27407e+07,persons,2025,2026-07-13
MLI,population,wdi-population,1.59452e+07,persons,2010,2026-07-13
MLI,population,wdi-population,1.6469e+07,persons,2011,2026-07-13
MLI,population,wdi-population,1.6957e+07,persons,2012,2026-07-13
MLI,population,wdi-population,1.74596e+07,persons,2013,2026-07-13
MLI,population,wdi-population,1.80203e+07,persons,2014,2026-07-13
MLI,population,wdi-population,1.8593e+07,persons,2015,2026-07-13
MLI,population,wdi-population,1.91913e+07,persons,2016,2026-07-13
MLI,population,wdi-population,1.9813e+07,persons,2017,2026-07-13
MLI,population,wdi-population,2.0442e+07,persons,2018,2026-07-13
MLI,population,wdi-population,2.10684e+07,persons,2019,2026-07-13
MLI,population,wdi-population,2.17138e+07,persons,2020,2026-07-13
MLI,population,wdi-population,2.23886e+07,persons,2021,2026-07-13
MLI,population,wdi-population,2.30726e+07,persons,2022,2026-07-13
MLI,population,wdi-population,2.37691e+07,persons,2023,2026-07-13
MLI,population,wdi-population,2.44786e+07,persons,2024,2026-07-13
MLI,population,wdi-population,2.51988e+07,persons,2025,2026-07-13
MOZ,population,wdi-population,2.29992e+07,persons,2010,2026-07-13
MOZ,population,wdi-population,2.3649e+07,persons,2011,2026-07-13
MOZ,population,wdi-population,2.43378e+07,persons,2012,2026-07-13
MOZ,population,wdi-population,2.50516e+07,persons,2013,2026-07-13
MOZ,population,wdi-population,2.57885e+07,persons,2014,2026-07-13
MOZ,population,wdi-population,2.65476e+07,persons,2015,2026-07-13
MOZ,population,wdi-population,2.73371e+07,persons,2016,2026-07-13
MOZ,population,wdi-population,2.81664e+07,persons,2017,2026-07-13
MOZ,population,wdi-population,2.90186e+07,persons,2018,2026-07-13
MOZ,population,wdi-population,2.98844e+07,persons,2019,2026-07-13
MOZ,population,wdi-population,3.07837e+07,persons,2020,2026-07-13
MOZ,population,wdi-population,3.17078e+07,persons,2021,2026-07-13
MOZ,population,wdi-population,3.26562e+07,persons,2022,2026-07-13
MOZ,population,wdi-population,3.36352e+07,persons,2023,2026-07-13
MOZ,population,wdi-population,3.46318e+07,persons,2024,2026-07-13
MOZ,population,wdi-population,3.56317e+07,persons,2025,2026-07-13
MRT,population,wdi-population,3.39096e+06,persons,2010,2026-07-13
MRT,population,wdi-population,3.50281e+06,persons,2011,2026-07-13
MRT,population,wdi-population,3.61903e+06,persons,2012,2026-07-13
MRT,population,wdi-population,3.73432e+06,persons,2013,2026-07-13
MRT,population,wdi-population,3.84851e+06,persons,2014,2026-07-13
MRT,population,wdi-population,3.96596e+06,persons,2015,2026-07-13
MRT,population,wdi-population,4.08666e+06,persons,2016,2026-07-13
MRT,population,wdi-population,4.2106e+06,persons,2017,2026-07-13
MRT,population,wdi-population,4.33768e+06,persons,2018,2026-07-13
MRT,population,wdi-population,4.46771e+06,persons,2019,2026-07-13
MRT,population,wdi-population,4.60013e+06,persons,2020,2026-07-13
MRT,population,wdi-population,4.73487e+06,persons,2021,2026-07-13
MRT,population,wdi-population,4.87564e+06,persons,2022,2026-07-13
MRT,population,wdi-population,5.02244e+06,persons,2023,2026-07-13
MRT,population,wdi-population,5.1694e+06,persons,2024,2026-07-13
MRT,population,wdi-population,5.31506e+06,persons,2025,2026-07-13
MUS,population,wdi-population,1.2504e+06,persons,2010,2026-07-13
MUS,population,wdi-population,1.2524e+06,persons,2011,2026-07-13
MUS,population,wdi-population,1.25588e+06,persons,2012,2026-07-13
MUS,population,wdi-population,1.25893e+06,persons,2013,2026-07-13
MUS,population,wdi-population,1.26121e+06,persons,2014,2026-07-13
MUS,population,wdi-population,1.26288e+06,persons,2015,2026-07-13
MUS,population,wdi-population,1.26375e+06,persons,2016,2026-07-13
MUS,population,wdi-population,1.26489e+06,persons,2017,2026-07-13
MUS,population,wdi-population,1.26558e+06,persons,2018,2026-07-13
MUS,population,wdi-population,1.26598e+06,persons,2019,2026-07-13
MUS,population,wdi-population,1.26601e+06,persons,2020,2026-07-13
MUS,population,wdi-population,1.26633e+06,persons,2021,2026-07-13
MUS,population,wdi-population,1.26252e+06,persons,2022,2026-07-13
MUS,population,wdi-population,1.24865e+06,persons,2023,2026-07-13
MUS,population,wdi-population,1.24578e+06,persons,2024,2026-07-13
MUS,population,wdi-population,1.24374e+06,persons,2025,2026-07-13
MWI,population,wdi-population,1.48265e+07,persons,2010,2026-07-13
MWI,population,wdi-population,1.5265e+07,persons,2011,2026-07-13
MWI,population,wdi-population,1.57096e+07,persons,2012,2026-07-13
MWI,population,wdi-population,1.61618e+07,persons,2013,2026-07-13
MWI,population,wdi-population,1.66215e+07,persons,2014,2026-07-13
MWI,population,wdi-population,1.70856e+07,persons,2015,2026-07-13
MWI,population,wdi-population,1.75577e+07,persons,2016,2026-07-13
MWI,population,wdi-population,1.80397e+07,persons,2017,2026-07-13
MWI,population,wdi-population,1.85281e+07,persons,2018,2026-07-13
MWI,population,wdi-population,1.90258e+07,persons,2019,2026-07-13
MWI,population,wdi-population,1.95339e+07,persons,2020,2026-07-13
MWI,population,wdi-population,2.00473e+07,persons,2021,2026-07-13
MWI,population,wdi-population,2.05687e+07,persons,2022,2026-07-13
MWI,population,wdi-population,2.11045e+07,persons,2023,2026-07-13
MWI,population,wdi-population,2.16553e+07,persons,2024,2026-07-13
MWI,population,wdi-population,2.22161e+07,persons,2025,2026-07-13
NAM,population,wdi-population,2.10981e+06,persons,2010,2026-07-13
NAM,population,wdi-population,2.14632e+06,persons,2011,2026-07-13
NAM,population,wdi-population,2.19465e+06,persons,2012,2026-07-13
NAM,population,wdi-population,2.25251e+06,persons,2013,2026-07-13
NAM,population,wdi-population,2.31214e+06,persons,2014,2026-07-13
NAM,population,wdi-population,2.3743e+06,persons,2015,2026-07-13
NAM,population,wdi-population,2.43921e+06,persons,2016,2026-07-13
NAM,population,wdi-population,2.50685e+06,persons,2017,2026-07-13
NAM,population,wdi-population,2.57733e+06,persons,2018,2026-07-13
NAM,population,wdi-population,2.65049e+06,persons,2019,2026-07-13
NAM,population,wdi-population,2.72876e+06,persons,2020,2026-07-13
NAM,population,wdi-population,2.81055e+06,persons,2021,2026-07-13
NAM,population,wdi-population,2.88966e+06,persons,2022,2026-07-13
NAM,population,wdi-population,2.9631e+06,persons,2023,2026-07-13
NAM,population,wdi-population,3.03013e+06,persons,2024,2026-07-13
NAM,population,wdi-population,3.09282e+06,persons,2025,2026-07-13
NER,population,wdi-population,1.65488e+07,persons,2010,2026-07-13
NER,population,wdi-population,1.71763e+07,persons,2011,2026-07-13
NER,population,wdi-population,1.78368e+07,persons,2012,2026-07-13
NER,population,wdi-population,1.85199e+07,persons,2013,2026-07-13
NER,population,wdi-population,1.92159e+07,persons,2014,2026-07-13
NER,population,wdi-population,1.99395e+07,persons,2015,2026-07-13
NER,population,wdi-population,2.06858e+07,persons,2016,2026-07-13
NER,population,wdi-population,2.14354e+07,persons,2017,2026-07-13
NER,population,wdi-population,2.21881e+07,persons,2018,2026-07-13
NER,population,wdi-population,2.29478e+07,persons,2019,2026-07-13
NER,population,wdi-population,2.37176e+07,persons,2020,2026-07-13
NER,population,wdi-population,2.45021e+07,persons,2021,2026-07-13
NER,population,wdi-population,2.5312e+07,persons,2022,2026-07-13
NER,population,wdi-population,2.61599e+07,persons,2023,2026-07-13
NER,population,wdi-population,2.70324e+07,persons,2024,2026-07-13
NER,population,wdi-population,2.79178e+07,persons,2025,2026-07-13
NGA,population,wdi-population,1.66643e+08,persons,2010,2026-07-13
NGA,population,wdi-population,1.7138e+08,persons,2011,2026-07-13
NGA,population,wdi-population,1.76201e+08,persons,2012,2026-07-13
NGA,population,wdi-population,1.81049e+08,persons,2013,2026-07-13
NGA,population,wdi-population,1.85897e+08,persons,2014,2026-07-13
NGA,population,wdi-population,1.90672e+08,persons,2015,2026-07-13
NGA,population,wdi-population,1.95444e+08,persons,2016,2026-07-13
NGA,population,wdi-population,2.00255e+08,persons,2017,2026-07-13
NGA,population,wdi-population,2.04939e+08,persons,2018,2026-07-13
NGA,population,wdi-population,2.09486e+08,persons,2019,2026-07-13
NGA,population,wdi-population,2.13996e+08,persons,2020,2026-07-13
NGA,population,wdi-population,2.18529e+08,persons,2021,2026-07-13
NGA,population,wdi-population,2.23151e+08,persons,2022,2026-07-13
NGA,population,wdi-population,2.27883e+08,persons,2023,2026-07-13
NGA,population,wdi-population,2.32679e+08,persons,2024,2026-07-13
NGA,population,wdi-population,2.37528e+08,persons,2025,2026-07-13
RWA,population,wdi-population,1.03176e+07,persons,2010,2026-07-13
RWA,population,wdi-population,1.05737e+07,persons,2011,2026-07-13
RWA,population,wdi-population,1.08299e+07,persons,2012,2026-07-13
RWA,population,wdi-population,1.10933e+07,persons,2013,2026-07-13
RWA,population,wdi-population,1.13648e+07,persons,2014,2026-07-13
RWA,population,wdi-population,1.164e+07,persons,2015,2026-07-13
RWA,population,wdi-population,1.19192e+07,persons,2016,2026-07-13
RWA,population,wdi-population,1.22021e+07,persons,2017,2026-07-13
RWA,population,wdi-population,1.2488e+07,persons,2018,2026-07-13
RWA,population,wdi-population,1.27761e+07,persons,2019,2026-07-13
RWA,population,wdi-population,1.30658e+07,persons,2020,2026-07-13
RWA,population,wdi-population,1.33553e+07,persons,2021,2026-07-13
RWA,population,wdi-population,1.3651e+07,persons,2022,2026-07-13
RWA,population,wdi-population,1.39545e+07,persons,2023,2026-07-13
RWA,population,wdi-population,1.42566e+07,persons,2024,2026-07-13
RWA,population,wdi-population,1.45693e+07,persons,2025,2026-07-13
SDN,population,wdi-population,3.54144e+07,persons,2010,2026-07-13
SDN,population,wdi-population,3.61408e+07,persons,2011,2026-07-13
SDN,population,wdi-population,3.69232e+07,persons,2012,2026-07-13
SDN,population,wdi-population,3.77858e+07,persons,2013,2026-07-13
SDN,population,wdi-population,3.88233e+07,persons,2014,2026-07-13
SDN,population,wdi-population,4.00244e+07,persons,2015,2026-07-13
SDN,population,wdi-population,4.12599e+07,persons,2016,2026-07-13
SDN,population,wdi-population,4.27143e+07,persons,2017,2026-07-13
SDN,population,wdi-population,4.42306e+07,persons,2018,2026-07-13
SDN,population,wdi-population,4.55482e+07,persons,2019,2026-07-13
SDN,population,wdi-population,4.67892e+07,persons,2020,2026-07-13
SDN,population,wdi-population,4.80669e+07,persons,2021,2026-07-13
SDN,population,wdi-population,4.93833e+07,persons,2022,2026-07-13
SDN,population,wdi-population,5.00428e+07,persons,2023,2026-07-13
SDN,population,wdi-population,5.0449e+07,persons,2024,2026-07-13
SDN,population,wdi-population,5.16621e+07,persons,2025,2026-07-13
SEN,population,wdi-population,1.26354e+07,persons,2010,2026-07-13
SEN,population,wdi-population,1.29589e+07,persons,2011,2026-07-13
SEN,population,wdi-population,1.33105e+07,persons,2012,2026-07-13
SEN,population,wdi-population,1.37108e+07,persons,2013,2026-07-13
SEN,population,wdi-population,1.41521e+07,persons,2014,2026-07-13
